"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","270","Can update museum","","Mon Apr 27 04:57:30 UTC 2026","passed","Mon Apr 27 04:57:30 UTC 2026","","[DB] Museums tests","org.rococo.tests.tests.fake.db.MuseumDbTest","canUpdateMuseumTest"
"","318","Can delete artist","","Mon Apr 27 04:57:18 UTC 2026","passed","Mon Apr 27 04:57:18 UTC 2026","","[API] Artists tests","org.rococo.tests.tests.api.ArtistApiTest","canDeleteArtistTest"
"","558","Can get all museum","","Mon Apr 27 04:57:21 UTC 2026","passed","Mon Apr 27 04:57:22 UTC 2026","","[API] Museums tests","org.rococo.tests.tests.api.MuseumApiTest","canGetAllMuseumsTest"
"","427","Can update artist","","Mon Apr 27 04:57:36 UTC 2026","passed","Mon Apr 27 04:57:36 UTC 2026","","[GRPC] Artists tests","org.rococo.tests.tests.fake.grpc.ArtistGrpcTest","canUpdateArtistTest"
"","311","Can update museum","","Mon Apr 27 04:57:37 UTC 2026","passed","Mon Apr 27 04:57:37 UTC 2026","","[GRPC] Museums tests","org.rococo.tests.tests.fake.grpc.MuseumGrpcTest","canUpdateMuseumTest"
"","381","Can get painting by id","","Mon Apr 27 04:57:30 UTC 2026","passed","Mon Apr 27 04:57:31 UTC 2026","","[DB] Paintings tests","org.rococo.tests.tests.fake.db.PaintingDbTest","canGetPaintingByIdTest"
"","450","Can get museum by id","","Mon Apr 27 04:57:21 UTC 2026","passed","Mon Apr 27 04:57:21 UTC 2026","","[API] Museums tests","org.rococo.tests.tests.api.MuseumApiTest","canGetMuseumByIdTest"
"","533","Can not create painting with unknown museum","","Mon Apr 27 04:57:23 UTC 2026","passed","Mon Apr 27 04:57:24 UTC 2026","","[API] Paintings tests","org.rococo.tests.tests.api.PaintingApiTest","canNotCreatePaintingWithUnknownMuseumTest"
"","461","Returns Optional.empty() if search museum by unknown id","","Mon Apr 27 04:57:19 UTC 2026","passed","Mon Apr 27 04:57:20 UTC 2026","","[API] Museums tests","org.rococo.tests.tests.api.MuseumApiTest","canGetEmptyMuseumByUnknownIdTest"
"","249","Can get museum by title","","Mon Apr 27 04:57:37 UTC 2026","passed","Mon Apr 27 04:57:37 UTC 2026","","[GRPC] Museums tests","org.rococo.tests.tests.fake.grpc.MuseumGrpcTest","canGetMuseumByTitle"
"","854","Can update painting","","Mon Apr 27 04:57:30 UTC 2026","passed","Mon Apr 27 04:57:31 UTC 2026","","[DB] Paintings tests","org.rococo.tests.tests.fake.db.PaintingDbTest","canUpdatePaintingTest"
"","167","Can create user","","Mon Apr 27 04:57:41 UTC 2026","passed","Mon Apr 27 04:57:41 UTC 2026","","[GRPC] Users tests","org.rococo.tests.tests.fake.grpc.UserGrpcTest","canCreateUserTest"
"","201","Should returns BAD_REQUEST if password and confirmPassword mismatch","","Mon Apr 27 04:57:26 UTC 2026","passed","Mon Apr 27 04:57:27 UTC 2026","","[API] Registration tests","org.rococo.tests.tests.api.RegistrationApiTests","shouldReturnBadRequestIfPasswordAndConfirmPasswordMismatchTest"
"","561","Can create museum","","Mon Apr 27 04:57:21 UTC 2026","passed","Mon Apr 27 04:57:21 UTC 2026","","[API] Museums tests","org.rococo.tests.tests.api.MuseumApiTest","canCreateMuseumTest"
"","0","[WEB] Login tests","","Mon Apr 27 04:57:43 UTC 2026","broken","Mon Apr 27 04:57:43 UTC 2026","","[WEB] Login tests","org.rococo.tests.tests.web.LoginWebTest",""
"","16","Returns Optional.empty() if search painting by unknown id","","Mon Apr 27 04:57:40 UTC 2026","passed","Mon Apr 27 04:57:40 UTC 2026","","[GRPC] Paintings tests","org.rococo.tests.tests.fake.grpc.PaintingGrpcTest","canGetEmptyPaintingByUnknownIdTest"
"","513","Can not update painting with unknown artist","","Mon Apr 27 04:57:39 UTC 2026","passed","Mon Apr 27 04:57:39 UTC 2026","","[GRPC] Paintings tests","org.rococo.tests.tests.fake.grpc.PaintingGrpcTest","canNotCreatePaintingWithUnknownArtistTest"
"","18","Returns Optional.empty() if search country by unknown id","","Mon Apr 27 04:57:37 UTC 2026","passed","Mon Apr 27 04:57:37 UTC 2026","","[GRPC] Countries tests","org.rococo.tests.tests.fake.grpc.CountryGrpcTest","canGetEmptyCountryByUnknownIdTest"
"","584","Can update user","","Mon Apr 27 04:57:41 UTC 2026","passed","Mon Apr 27 04:57:42 UTC 2026","","[GRPC] Users tests","org.rococo.tests.tests.fake.grpc.UserGrpcTest","canUpdateUserTest"
"","136","Can delete museum","","Mon Apr 27 04:57:37 UTC 2026","passed","Mon Apr 27 04:57:37 UTC 2026","","[GRPC] Museums tests","org.rococo.tests.tests.fake.grpc.MuseumGrpcTest","canDeleteMuseumTest"
"","22","Returns Optional.empty() if search museum by unknown id","","Mon Apr 27 04:57:37 UTC 2026","passed","Mon Apr 27 04:57:37 UTC 2026","","[GRPC] Museums tests","org.rococo.tests.tests.fake.grpc.MuseumGrpcTest","canGetEmptyMuseumByUnknownIdTest"
"","222","Can not create user with exists username","","Mon Apr 27 04:57:42 UTC 2026","passed","Mon Apr 27 04:57:42 UTC 2026","","[GRPC] Users tests","org.rococo.tests.tests.fake.grpc.UserGrpcTest","canNotCreateUserWithExistsUsernameTest"
"","13","Can get country by code","","Mon Apr 27 04:57:30 UTC 2026","passed","Mon Apr 27 04:57:30 UTC 2026","","[DB] Paintings tests","org.rococo.tests.tests.fake.db.CountryDbTest","canGetCountryByCodeTest"
"","182","Can get museum by title","","Mon Apr 27 04:57:30 UTC 2026","passed","Mon Apr 27 04:57:30 UTC 2026","","[DB] Museums tests","org.rococo.tests.tests.fake.db.MuseumDbTest","canGetMuseumByTitle"
"","622","Can not update painting with unknown artist","","Mon Apr 27 04:57:26 UTC 2026","passed","Mon Apr 27 04:57:26 UTC 2026","","[API] Paintings tests","org.rococo.tests.tests.api.PaintingApiTest","canNotUpdatePaintingWithUnknownArtistTest"
"","122","Should produce user into Kafka","","Mon Apr 27 04:57:42 UTC 2026","passed","Mon Apr 27 04:57:43 UTC 2026","","[Kafka] Users tests","org.rococo.tests.tests.fake.kafka.AuthKafkaTest","userShouldBeProducedToKafkaTest"
"","5","Throws exception if CountryCode = EMPTY","","Mon Apr 27 04:57:36 UTC 2026","passed","Mon Apr 27 04:57:36 UTC 2026","","[GRPC] Countries tests","org.rococo.tests.tests.fake.grpc.CountryGrpcTest","shouldThrowExceptionIfCountryCodeIsEmptyTest"
"","1192","Can register user with valid data","","Mon Apr 27 04:57:27 UTC 2026","passed","Mon Apr 27 04:57:28 UTC 2026","","[API] Registration tests","org.rococo.tests.tests.api.RegistrationApiTests","canRegisterUserWithValidDataTest"
"","4157","Can get artist by name","","Mon Apr 27 04:57:12 UTC 2026","passed","Mon Apr 27 04:57:17 UTC 2026","","[API] Artists tests","org.rococo.tests.tests.api.ArtistApiTest","canGetArtistByName"
"","43","Can get country by id","","Mon Apr 27 04:57:36 UTC 2026","passed","Mon Apr 27 04:57:37 UTC 2026","","[GRPC] Countries tests","org.rococo.tests.tests.fake.grpc.CountryGrpcTest","canGetCountryByIdTest"
"","0","[WEB] Artists tests","","Mon Apr 27 04:57:43 UTC 2026","broken","Mon Apr 27 04:57:43 UTC 2026","","[WEB] Artists tests","org.rococo.tests.tests.web.ArtistsWebTest",""
"","57","Returns Optional.empty() if search user by unknown id","","Mon Apr 27 04:57:28 UTC 2026","passed","Mon Apr 27 04:57:28 UTC 2026","","[API] Users tests","org.rococo.tests.tests.api.UserApiTest","canGetEmptyUserByUnknownIdTest"
"","111","Should throw CountryNotFoundException if update museum with unknown country","","Mon Apr 27 04:57:30 UTC 2026","passed","Mon Apr 27 04:57:30 UTC 2026","","[DB] Museums tests","org.rococo.tests.tests.fake.db.MuseumDbTest","shouldThrowCountryNotFoundExceptionIfUpdateMuseumWithUnknownCountryTest"
"","533","Can not update artist name to exist","","Mon Apr 27 04:57:17 UTC 2026","passed","Mon Apr 27 04:57:18 UTC 2026","","[API] Artists tests","org.rococo.tests.tests.api.ArtistApiTest","canNotUpdateArtistNameToExistTest"
"","1183","Returns Optional.empty() if search museum by unknown title","","Mon Apr 27 04:57:19 UTC 2026","passed","Mon Apr 27 04:57:20 UTC 2026","","[API] Museums tests","org.rococo.tests.tests.api.MuseumApiTest","canGetEmptyMuseumByUnknownTitleTest"
"","414","Should returns BAD_REQUEST if register with exists username","","Mon Apr 27 04:57:26 UTC 2026","passed","Mon Apr 27 04:57:27 UTC 2026","","[API] Registration tests","org.rococo.tests.tests.api.RegistrationApiTests","shouldReturnBadRequestIfRegisterWithExistsUsernameTest"
"","1028","Can not update painting name to exist","","Mon Apr 27 04:57:32 UTC 2026","passed","Mon Apr 27 04:57:33 UTC 2026","","[DB] Paintings tests","org.rococo.tests.tests.fake.db.PaintingDbTest","canNotUpdatePaintingNameToExistTest"
"","141","Can get artist by id","","Mon Apr 27 04:57:29 UTC 2026","passed","Mon Apr 27 04:57:29 UTC 2026","","[DB] Artists tests","org.rococo.tests.tests.fake.db.ArtistDbTest","canGetArtistByIdTest"
"","9","Can get all countries","","Mon Apr 27 04:57:30 UTC 2026","passed","Mon Apr 27 04:57:30 UTC 2026","","[DB] Paintings tests","org.rococo.tests.tests.fake.db.CountryDbTest","canGetAllCountriesTest"
"","632","Can get all user","","Mon Apr 27 04:57:42 UTC 2026","passed","Mon Apr 27 04:57:42 UTC 2026","","[GRPC] Users tests","org.rococo.tests.tests.fake.grpc.UserGrpcTest","canGetAllUsersTest"
"","875","Can get all artist","","Mon Apr 27 04:57:17 UTC 2026","passed","Mon Apr 27 04:57:18 UTC 2026","","[API] Artists tests","org.rococo.tests.tests.api.ArtistApiTest","canGetAllArtistsTest"
"","10","Returns Optional.empty() if search user by unknown id","","Mon Apr 27 04:57:34 UTC 2026","passed","Mon Apr 27 04:57:34 UTC 2026","","[DB] Users tests","org.rococo.tests.tests.fake.db.UserDbTest","canGetEmptyUserByUnknownIdTest"
"","900","Can update museum","","Mon Apr 27 04:57:20 UTC 2026","passed","Mon Apr 27 04:57:21 UTC 2026","","[API] Museums tests","org.rococo.tests.tests.api.MuseumApiTest","canUpdateMuseumTest"
"","245","Can update user","","Mon Apr 27 04:57:34 UTC 2026","passed","Mon Apr 27 04:57:34 UTC 2026","","[DB] Users tests","org.rococo.tests.tests.fake.db.UserDbTest","canUpdateUserTest"
"","0","[WEB] Museums tests","","Mon Apr 27 04:57:43 UTC 2026","broken","Mon Apr 27 04:57:43 UTC 2026","","[WEB] Museums tests","org.rococo.tests.tests.web.MuseumsWebTest",""
"","563","Can get painting by title","","Mon Apr 27 04:57:26 UTC 2026","passed","Mon Apr 27 04:57:26 UTC 2026","","[API] Paintings tests","org.rococo.tests.tests.api.PaintingApiTest","canGetPaintingByTitle"
"","4156","Returns Optional.empty() if search artist by unknown id","","Mon Apr 27 04:57:12 UTC 2026","passed","Mon Apr 27 04:57:17 UTC 2026","","[API] Artists tests","org.rococo.tests.tests.api.ArtistApiTest","canGetEmptyArtistByUnknownIdTest"
"","156","Can get museum by id","","Mon Apr 27 04:57:30 UTC 2026","passed","Mon Apr 27 04:57:30 UTC 2026","","[DB] Museums tests","org.rococo.tests.tests.fake.db.MuseumDbTest","canGetMuseumByIdTest"
"","14","Can get country by id","","Mon Apr 27 04:57:30 UTC 2026","passed","Mon Apr 27 04:57:30 UTC 2026","","[DB] Paintings tests","org.rococo.tests.tests.fake.db.CountryDbTest","canGetCountryByIdTest"
"","299","Can get user by id","","Mon Apr 27 04:57:41 UTC 2026","passed","Mon Apr 27 04:57:42 UTC 2026","","[GRPC] Users tests","org.rococo.tests.tests.fake.grpc.UserGrpcTest","canGetUserByIdTest"
"","1826","Can get all artist paintings","","Mon Apr 27 04:57:24 UTC 2026","passed","Mon Apr 27 04:57:26 UTC 2026","","[API] Paintings tests","org.rococo.tests.tests.api.PaintingApiTest","canGetAllArtistPaintingsTest"
"","316","Can not update artist name to exist","","Mon Apr 27 04:57:36 UTC 2026","passed","Mon Apr 27 04:57:36 UTC 2026","","[GRPC] Artists tests","org.rococo.tests.tests.fake.grpc.ArtistGrpcTest","canNotUpdateArtistNameToExistTest"
"","75","Can get all countries","","Mon Apr 27 04:57:36 UTC 2026","passed","Mon Apr 27 04:57:37 UTC 2026","","[GRPC] Countries tests","org.rococo.tests.tests.fake.grpc.CountryGrpcTest","canGetAllCountriesTest"
"","1566","Can get all artist paintings","","Mon Apr 27 04:57:39 UTC 2026","passed","Mon Apr 27 04:57:41 UTC 2026","","[GRPC] Paintings tests","org.rococo.tests.tests.fake.grpc.PaintingGrpcTest","canGetAllArtistPaintingsTest"
"","748","Can get all museums","","Mon Apr 27 04:57:37 UTC 2026","passed","Mon Apr 27 04:57:38 UTC 2026","","[GRPC] Museums tests","org.rococo.tests.tests.fake.grpc.MuseumGrpcTest","canGetAllMuseumsTest"
"","249","Returns Optional.empty() if search artist by unknown name","","Mon Apr 27 04:57:18 UTC 2026","passed","Mon Apr 27 04:57:18 UTC 2026","","[API] Artists tests","org.rococo.tests.tests.api.ArtistApiTest","canGetEmptyArtistByUnknownNameTest"
"","1046","Can not update painting name to exist","","Mon Apr 27 04:57:25 UTC 2026","passed","Mon Apr 27 04:57:26 UTC 2026","","[API] Paintings tests","org.rococo.tests.tests.api.PaintingApiTest","canNotUpdatePaintingNameToExistTest"
"","179","Can create artist","","Mon Apr 27 04:57:29 UTC 2026","passed","Mon Apr 27 04:57:29 UTC 2026","","[DB] Artists tests","org.rococo.tests.tests.fake.db.ArtistDbTest","canCreateArtistTest"
"","772","Can not update painting name to exist","","Mon Apr 27 04:57:40 UTC 2026","passed","Mon Apr 27 04:57:41 UTC 2026","","[GRPC] Paintings tests","org.rococo.tests.tests.fake.grpc.PaintingGrpcTest","canNotUpdatePaintingNameToExistTest"
"","968","Can get artist by name","","Mon Apr 27 04:57:35 UTC 2026","passed","Mon Apr 27 04:57:36 UTC 2026","","[GRPC] Artists tests","org.rococo.tests.tests.fake.grpc.ArtistGrpcTest","canGetArtistByName"
"","366","Can not create painting with exists name","","Mon Apr 27 04:57:40 UTC 2026","passed","Mon Apr 27 04:57:40 UTC 2026","","[GRPC] Paintings tests","org.rococo.tests.tests.fake.grpc.PaintingGrpcTest","canNotCreatePaintingWithExistsNameTest"
"","399","Can not create painting with unknown museum","","Mon Apr 27 04:57:38 UTC 2026","passed","Mon Apr 27 04:57:39 UTC 2026","","[GRPC] Paintings tests","org.rococo.tests.tests.fake.grpc.PaintingGrpcTest","canNotCreatePaintingWithUnknownMuseumTest"
"","0","[WEB] Paintings tests","","Mon Apr 27 04:57:43 UTC 2026","broken","Mon Apr 27 04:57:43 UTC 2026","","[WEB] Paintings tests","org.rococo.tests.tests.web.PaintingsWebTests",""
"","959","Can get all artist","","Mon Apr 27 04:57:36 UTC 2026","passed","Mon Apr 27 04:57:36 UTC 2026","","[GRPC] Artists tests","org.rococo.tests.tests.fake.grpc.ArtistGrpcTest","canGetAllArtistsTest"
"","379","Can delete user","","Mon Apr 27 04:57:34 UTC 2026","passed","Mon Apr 27 04:57:34 UTC 2026","","[DB] Users tests","org.rococo.tests.tests.fake.db.UserDbTest","canDeleteUserTest"
"","8","Returns Optional.empty() if search painting by unknown id","","Mon Apr 27 04:57:32 UTC 2026","passed","Mon Apr 27 04:57:32 UTC 2026","","[DB] Paintings tests","org.rococo.tests.tests.fake.db.PaintingDbTest","canGetEmptyPaintingByUnknownIdTest"
"","396","Can get user by username","","Mon Apr 27 04:57:28 UTC 2026","passed","Mon Apr 27 04:57:28 UTC 2026","","[API] Users tests","org.rococo.tests.tests.api.UserApiTest","canGetUserByUsername"
"","512","Can not update museum name to exist","","Mon Apr 27 04:57:21 UTC 2026","passed","Mon Apr 27 04:57:22 UTC 2026","","[API] Museums tests","org.rococo.tests.tests.api.MuseumApiTest","canNotUpdateMuseumNameToExistTest"
"","224","Can not create museum if country not found","","Mon Apr 27 04:57:20 UTC 2026","passed","Mon Apr 27 04:57:21 UTC 2026","","[API] Museums tests","org.rococo.tests.tests.api.MuseumApiTest","canNotCreateMuseumIfCountryNotExistsTest"
"","598","Can update artist","","Mon Apr 27 04:57:17 UTC 2026","passed","Mon Apr 27 04:57:18 UTC 2026","","[API] Artists tests","org.rococo.tests.tests.api.ArtistApiTest","canUpdateArtistTest"
"","15","Returns Optional.empty() if search artist by unknown id","","Mon Apr 27 04:57:29 UTC 2026","passed","Mon Apr 27 04:57:29 UTC 2026","","[DB] Artists tests","org.rococo.tests.tests.fake.db.ArtistDbTest","canGetEmptyArtistByUnknownIdTest"
"","398","Can get all countries","","Mon Apr 27 04:57:18 UTC 2026","passed","Mon Apr 27 04:57:18 UTC 2026","","[API] Countries tests","org.rococo.tests.tests.api.CountryApiTest","canGetAllCountriesTest"
"","84","Returns Optional.empty() if search country by unknown id","","Mon Apr 27 04:57:18 UTC 2026","passed","Mon Apr 27 04:57:18 UTC 2026","","[API] Countries tests","org.rococo.tests.tests.api.CountryApiTest","canGetEmptyCountryByUnknownIdTest"
"","512","Can not create painting with unknown museum","","Mon Apr 27 04:57:33 UTC 2026","passed","Mon Apr 27 04:57:34 UTC 2026","","[DB] Paintings tests","org.rococo.tests.tests.fake.db.PaintingDbTest","canNotUpdatePaintingWithUnknownMuseumTest"
"","90","Should returns BAD_REQUEST if register with invalid length password Case: password length = 21","","Mon Apr 27 04:57:27 UTC 2026","passed","Mon Apr 27 04:57:27 UTC 2026","","[API] Registration tests","org.rococo.tests.tests.api.RegistrationApiTests","shouldReturnBadRequestIfPasswordLengthInvalidTest"
"","449","Can not create museum with exists name","","Mon Apr 27 04:57:20 UTC 2026","passed","Mon Apr 27 04:57:21 UTC 2026","","[API] Museums tests","org.rococo.tests.tests.api.MuseumApiTest","canNotCreateMuseumWithExistsNameTest"
"","682","Can get museum by title","","Mon Apr 27 04:57:21 UTC 2026","passed","Mon Apr 27 04:57:21 UTC 2026","","[API] Museums tests","org.rococo.tests.tests.api.MuseumApiTest","canGetMuseumByTitle"
"","492","Can create painting","","Mon Apr 27 04:57:40 UTC 2026","passed","Mon Apr 27 04:57:40 UTC 2026","","[GRPC] Paintings tests","org.rococo.tests.tests.fake.grpc.PaintingGrpcTest","canCreatePaintingTest"
"","18","Returns Optional.empty() if search painting by unknown title","","Mon Apr 27 04:57:40 UTC 2026","passed","Mon Apr 27 04:57:40 UTC 2026","","[GRPC] Paintings tests","org.rococo.tests.tests.fake.grpc.PaintingGrpcTest","canGetEmptyPaintingByUnknownTitleTest"
"","880","Can not update museum if country not found","","Mon Apr 27 04:57:19 UTC 2026","passed","Mon Apr 27 04:57:20 UTC 2026","","[API] Museums tests","org.rococo.tests.tests.api.MuseumApiTest","canNotUpdateMuseumIfCountryNotExistsTest"
"","589","Can login user with valid data","","Mon Apr 27 04:57:18 UTC 2026","passed","Mon Apr 27 04:57:19 UTC 2026","","[API] Login tests","org.rococo.tests.tests.api.LoginApiTests","canLoginUserWithValidDataTest"
"","12","Returns Optional.empty() if search painting by unknown title","","Mon Apr 27 04:57:32 UTC 2026","passed","Mon Apr 27 04:57:32 UTC 2026","","[DB] Paintings tests","org.rococo.tests.tests.fake.db.PaintingDbTest","canGetEmptyPaintingByUnknownTitleTest"
