"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1475","Can get all artist paintings","","Mon May 18 05:51:16 UTC 2026","passed","Mon May 18 05:51:17 UTC 2026","","[GRPC] Paintings tests","org.rococo.tests.tests.fake.grpc.PaintingGrpcTest","canGetAllArtistPaintingsTest"
"","306","Can not create painting with unknown artist","","Mon May 18 05:51:08 UTC 2026","passed","Mon May 18 05:51:08 UTC 2026","","[DB] Paintings tests","org.rococo.tests.tests.fake.db.PaintingDbTest","canNotCreatePaintingWithUnknownArtistTest"
"","37411","Should add new painting with correct data","","Mon May 18 05:54:49 UTC 2026","passed","Mon May 18 05:55:26 UTC 2026","","[WEB] Paintings tests","org.rococo.tests.tests.web.PaintingsWebTests","shouldAddPaintingWithCorrectDataTest"
"","246","Can not create painting with unknown museum","","Mon May 18 05:51:09 UTC 2026","passed","Mon May 18 05:51:09 UTC 2026","","[DB] Paintings tests","org.rococo.tests.tests.fake.db.PaintingDbTest","canNotUpdatePaintingWithUnknownMuseumTest"
"","3444","Check user creates if username length is valid Case: [min]","","Mon May 18 05:56:35 UTC 2026","passed","Mon May 18 05:56:38 UTC 2026","","[WEB] Registration tests","org.rococo.tests.tests.web.RegistrationWebTests","shouldRegisterUserIfRegistrationDataIsValidTest"
"","626","Can not update painting name to exist","","Mon May 18 05:51:17 UTC 2026","passed","Mon May 18 05:51:18 UTC 2026","","[GRPC] Paintings tests","org.rococo.tests.tests.fake.grpc.PaintingGrpcTest","canNotUpdatePaintingNameToExistTest"
"","84","Can get artist by id","","Mon May 18 05:51:06 UTC 2026","passed","Mon May 18 05:51:06 UTC 2026","","[DB] Artists tests","org.rococo.tests.tests.fake.db.ArtistDbTest","canGetArtistByIdTest"
"","190","Can update artist","","Mon May 18 05:51:06 UTC 2026","passed","Mon May 18 05:51:06 UTC 2026","","[DB] Artists tests","org.rococo.tests.tests.fake.db.ArtistDbTest","canUpdateArtistTest"
"","8273","Check update painting button not exists without authorization","","Mon May 18 05:55:50 UTC 2026","passed","Mon May 18 05:55:58 UTC 2026","","[WEB] Paintings tests","org.rococo.tests.tests.web.PaintingsWebTests","shouldNotAvailableUpdatePaintingWithoutAuthorizationTest"
"","193","Can create museum","","Mon May 18 05:51:13 UTC 2026","passed","Mon May 18 05:51:13 UTC 2026","","[GRPC] Museums tests","org.rococo.tests.tests.fake.grpc.MuseumGrpcTest","canCreateMuseumTest"
"","335","Can get all artist","","Mon May 18 05:51:06 UTC 2026","passed","Mon May 18 05:51:06 UTC 2026","","[DB] Artists tests","org.rococo.tests.tests.fake.db.ArtistDbTest","canGetAllArtistsTest"
"","5","Returns Optional.empty() if search museum by unknown id","","Mon May 18 05:51:06 UTC 2026","passed","Mon May 18 05:51:06 UTC 2026","","[DB] Museums tests","org.rococo.tests.tests.fake.db.MuseumDbTest","canGetEmptyMuseumByUnknownIdTest"
"","244","Can not update painting with unknown artist","","Mon May 18 05:51:15 UTC 2026","passed","Mon May 18 05:51:16 UTC 2026","","[GRPC] Paintings tests","org.rococo.tests.tests.fake.grpc.PaintingGrpcTest","canNotCreatePaintingWithUnknownArtistTest"
"","4966","Check errors displayed if password has invalid pattern Case: [password not contains special symbols]","","Mon May 18 05:56:39 UTC 2026","passed","Mon May 18 05:56:44 UTC 2026","","[WEB] Registration tests","org.rococo.tests.tests.web.RegistrationWebTests","shouldDisplayErrorsIfPasswordHasInvalidPatternTest"
"","12574","Should update museum with correct data","","Mon May 18 05:52:40 UTC 2026","passed","Mon May 18 05:52:52 UTC 2026","","[WEB] Museums tests","org.rococo.tests.tests.web.MuseumsWebTest","shouldUpdateMuseumWithCorrectDataTest"
"","5","Throws exception if CountryCode = EMPTY","","Mon May 18 05:50:55 UTC 2026","passed","Mon May 18 05:50:55 UTC 2026","","[API] Countries tests","org.rococo.tests.tests.api.CountryApiTest","shouldThrowExceptionIfCountryCodeIsEmptyTest"
"","186","Can not create museum with exists name","","Mon May 18 05:51:06 UTC 2026","passed","Mon May 18 05:51:06 UTC 2026","","[DB] Museums tests","org.rococo.tests.tests.fake.db.MuseumDbTest","canNotCreateMuseumWithExistsNameTest"
"","8659","Check artists found by filtered search","","Mon May 18 05:52:06 UTC 2026","passed","Mon May 18 05:52:14 UTC 2026","","[WEB] Artists tests","org.rococo.tests.tests.web.ArtistsWebTest","shouldFindArtistsWithFilterTest"
