"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11262","Check errors visible on update museum form if fields have invalid data length Case: [max + 1]","","Mon Apr 27 15:16:54 UTC 2026","passed","Mon Apr 27 15:17:05 UTC 2026","","[WEB] Museums tests","org.rococo.tests.tests.web.MuseumsWebTest","shouldVisibleErrorsOnMuseumUpdateFormIfMuseumFieldsHaveInvalidDataLengthTest"
"","281","Can get museum by id","","Mon Apr 27 15:14:50 UTC 2026","passed","Mon Apr 27 15:14:50 UTC 2026","","[GRPC] Museums tests","org.rococo.tests.tests.fake.grpc.MuseumGrpcTest","canGetMuseumByIdTest"
"","656","Can get painting by title","","Mon Apr 27 15:14:45 UTC 2026","passed","Mon Apr 27 15:14:45 UTC 2026","","[DB] Paintings tests","org.rococo.tests.tests.fake.db.PaintingDbTest","canGetPaintingByTitleTest"
"","10463","Check errors visible on add new artist form if fields have greater than max characters length Case: [max + 10]","","Mon Apr 27 15:15:56 UTC 2026","passed","Mon Apr 27 15:16:06 UTC 2026","","[WEB] Artists tests","org.rococo.tests.tests.web.ArtistsWebTest","shouldDisplayErrorsOnAddAristFormIfArtistFieldsHaveGreaterThanMaxLengthTest"
"","3965","Check displayed error if register by exists username","","Mon Apr 27 15:20:12 UTC 2026","passed","Mon Apr 27 15:20:16 UTC 2026","","[WEB] Registration tests","org.rococo.tests.tests.web.RegistrationWebTests","shouldNotRegisterIfUsernameExistsTest"
"","460","Can not update painting with unknown artist","","Mon Apr 27 15:14:54 UTC 2026","passed","Mon Apr 27 15:14:54 UTC 2026","","[GRPC] Paintings tests","org.rococo.tests.tests.fake.grpc.PaintingGrpcTest","canNotUpdatePaintingWithUnknownArtistTest"
"","10326","Check painting creates if data length is valid Case: [min]","","Mon Apr 27 15:19:44 UTC 2026","broken","Mon Apr 27 15:19:54 UTC 2026","","[WEB] Paintings tests","org.rococo.tests.tests.web.PaintingsWebTests","shouldCreatePaintingWithValidLengthDataTest"
"","22313","Check error displayed on update painting form when uploading image with invalid format","","Mon Apr 27 15:19:50 UTC 2026","passed","Mon Apr 27 15:20:12 UTC 2026","","[WEB] Paintings tests","org.rococo.tests.tests.web.PaintingsWebTests","shouldDisplayErrorOnUpdatePaintingFormWhenUploadingInvalidImageFormat"
"","1467","Can get all artist paintings","","Mon Apr 27 15:14:45 UTC 2026","passed","Mon Apr 27 15:14:46 UTC 2026","","[DB] Paintings tests","org.rococo.tests.tests.fake.db.PaintingDbTest","canGetAllArtistPaintingsTest"
"","523","Can get painting by id","","Mon Apr 27 15:14:43 UTC 2026","passed","Mon Apr 27 15:14:44 UTC 2026","","[DB] Paintings tests","org.rococo.tests.tests.fake.db.PaintingDbTest","canGetPaintingByIdTest"
"","126","Should returns BAD_REQUEST if register with invalid length username Case: username length = 5","","Mon Apr 27 15:14:40 UTC 2026","passed","Mon Apr 27 15:14:41 UTC 2026","","[API] Registration tests","org.rococo.tests.tests.api.RegistrationApiTests","shouldReturnBadRequestIfUsernameLengthInvalidTest"
"","415","Can not create painting with unknown museum","","Mon Apr 27 15:14:44 UTC 2026","passed","Mon Apr 27 15:14:44 UTC 2026","","[DB] Paintings tests","org.rococo.tests.tests.fake.db.PaintingDbTest","canNotCreatePaintingWithUnknownMuseumTest"
